#year_daily, month_daily, day_daily, Hdaily, LEdaily, Gdaily, NETRADdaily, SWCdaily, GPPdaily, RECOdaily,#yyyy, mm, dd, FSDS, RAIN, SNOW, TBOT, PBOT, RH, WIND, FLDS, ZBOT, GPP, ER, AR, HR, NPP, NEP, NEE, TOTFIRE, TLAI, EFLX_LH_TOT, FSH, FSH_TO_COUPLER, Rnet, FCTR, FGEV, TotSWC, TWS, ZWT, QRUNOFF, QH2OSFC, QOVER, QDRAI, QDRAI_PERCH, QDRAI_XS, QFLOOD, SWC_4, Qstor, Rnet, LWdown, LWup, SWdown, SWup, VPD, ET0_FAO56_mmday, ET0_FAO56_Wm2, FCEV
2009, 1, 1, -9999, -9999, -9999, -9999, -9999, -9999, -9999 ,2009,1,1,135.865,0,0,279.525,99441.4,33.4378,2.89064,262.597,30,3.37747e-05,3.30388e-05,2.12888e-05,1.17501e-05,1.2486e-05,7.35895e-07,-7.35895e-07,0,4.86896,26.2958,49.1778,49.1778,25.6983,15.1536,10.6984,0.193875,1667.56,0.549951,2.17998e-05,0,0,2.17998e-05,0,0,0,0.294766,-40.5172,25.6983,262.597,348.786,135.865,23.9776,0.673764,0.785466,22.7276,0.443828
2009, 1, 2, 14.735, 27.6873, -2.94415, 74.9638, 20.8819, 4.38486e-05, 3.05999e-05,2009,1,2,125.372,2.93981e-06,0,285.493,99072.9,62.54,2.22393,341.388,30,4.19062e-05,3.83364e-05,2.72395e-05,1.10968e-05,1.46666e-05,3.56982e-06,-3.56982e-06,0,4.86827,22.6797,22.1453,22.1453,65.4374,16.7876,5.31674,0.193558,1664.84,0.554199,2.17722e-05,0,0,2.17722e-05,0,0,0,0.291766,11.2384,65.4374,341.388,379.561,125.372,21.7616,0.62828,0.859489,24.8695,0.57533
2009, 1, 3, 1.23282, 18.5902, 8.17921, 41.0814, 20.8723, 3.85058e-05, 4.83504e-05,2009,1,3,62.8183,0,0,291.504,98963.5,86.0646,2.10067,394.159,30,3.78856e-05,4.55464e-05,3.31077e-05,1.24387e-05,4.7779e-06,-7.66075e-06,7.66075e-06,0,4.86757,14.9674,3.22733,3.22733,39.1198,9.8814,0.348171,0.19328,1662.53,0.55954,2.17374e-05,0,0,2.17374e-05,0,0,0,0.28945,18.9442,39.1198,394.159,406.502,62.8183,11.3561,0.238811,0.384316,11.1202,4.73787
2009, 1, 4, 14.0613, 37.2627, 5.38317, 88.2013, 21.2519, 4.11954e-05, 4.27775e-05,2009,1,4,132.318,5.58565e-05,0,291.262,99074,81.4084,2.04664,378.401,30,4.50436e-05,4.78931e-05,3.40315e-05,1.38616e-05,1.10121e-05,-2.84953e-06,2.84953e-06,0,4.86686,36.7364,19.3827,19.3827,77.1002,15.9996,4.03661,0.193361,1663.35,0.563152,2.17139e-05,0,0,2.17139e-05,0,0,0,0.290837,20.0729,77.1002,378.401,410.485,132.318,23.1342,0.548355,1.08424,31.3726,16.7002
2009, 1, 5, 14.8727, 28.2352, 2.05656, 62.2333, 21.1858, 4.0039e-05, 3.89608e-05,2009,1,5,110.07,2.93981e-06,0,290.568,99119.8,84.2037,1.74635,367.055,30,4.36271e-05,4.63205e-05,3.25367e-05,1.37837e-05,1.10903e-05,-2.69341e-06,2.69341e-06,0,4.86614,21.0475,27.8702,27.8702,52.8613,12.4607,4.07307,0.193211,1661.88,0.562988,2.1715e-05,0,0,2.1715e-05,0,0,0,0.289834,5.77754,52.8613,367.055,404.43,110.07,19.834,0.423811,0.904702,26.1777,4.51371
2009, 1, 6, 0.516798, 26.1936, 5.8215, 58.5976, 21.0877, 4.20233e-05, 4.29058e-05,2009,1,6,100.139,0,0,292.24,98564.6,83.5269,3.32221,383.39,30,4.18832e-05,4.83564e-05,3.43659e-05,1.39905e-05,7.51734e-06,-6.47317e-06,6.47317e-06,0,4.86541,19.5904,11.7558,11.7558,51.2084,15.918,3.51771,0.192931,1659.46,0.566624,2.16913e-05,0,0,2.16913e-05,0,0,0,0.286647,15.8032,51.2084,383.39,414.58,100.139,17.7406,0.499872,0.621135,17.9726,0.154738
2009, 1, 7, 12.5387, 52.1025, 1.05027, 94.7308, 21.3883, 3.14904e-05, 3.60942e-05,2009,1,7,162.968,5.58565e-05,0,290.696,98118.8,64.9958,4.83101,357.831,30,4.28709e-05,4.86301e-05,3.41097e-05,1.45203e-05,8.76112e-06,-5.75921e-06,5.75921e-06,0,4.86467,54.4752,36.1797,36.1797,81.5793,21.2954,9.80159,0.192904,1659.31,0.571105,2.16621e-05,0,0,2.16621e-05,0,0,0,0.286351,-1.59036,81.5793,357.831,410.18,162.968,29.0387,0.839887,1.24382,35.9902,23.3782
2009, 1, 8, 0.651397, 36.8853, -14.5265, 59.6174, 21.2644, 3.576e-05, 3.07749e-05,2009,1,8,165.47,0,0,285.656,98578.1,45.8175,3.45933,289.924,30,4.52285e-05,3.90973e-05,2.64652e-05,1.26321e-05,1.87633e-05,6.13119e-06,-6.13119e-06,0,4.86393,35.7258,30.1327,30.1327,49.4063,24.469,11.2568,0.192736,1657.77,0.572055,2.16559e-05,0,0,2.16559e-05,0,0,0,0.285659,-17.4925,49.4063,289.924,376.318,165.47,29.6704,0.866184,0.946624,27.3907,2.7121e-12
2009, 1, 9, 16.9863, 42.6996, -14.6299, 63.4731, 21.0779, 4.24035e-05, 2.66229e-05,2009,1,9,170.78,0,0,284.682,99187.5,36.1066,1.89304,282.599,30,4.18982e-05,3.72707e-05,2.51819e-05,1.20888e-05,1.67163e-05,4.62755e-06,-4.62755e-06,0,4.86318,34.66,38.1242,38.1242,51.5654,23.415,11.245,0.192376,1654.67,0.576714,2.16256e-05,0,0,2.16256e-05,0,0,0,0.281364,-18.6644,51.5654,282.599,371.096,170.78,30.7175,0.893105,1.12477,32.5455,-3.45354e-13
2009, 1, 10, -5.17823, 29.4782, -6.91183, 40.8328, 20.9779, 4.01464e-05, 3.25352e-05,2009,1,10,96.7376,0,0,286.173,99308.9,47.7524,2.28809,331.752,30,3.63778e-05,3.80087e-05,2.61346e-05,1.18741e-05,1.02432e-05,-1.63091e-06,1.63091e-06,0,4.86242,24.5331,14.3755,14.3755,33.578,16.3513,8.18183,0.192028,1651.67,0.5942,2.15118e-05,0,0,2.15118e-05,0,0,0,0.277726,-8.26389,33.578,331.752,378.123,96.7376,16.7882,0.709899,0.672947,19.4718,3.45941e-13
2009, 1, 11, 0.84271, 38.0469, 5.59192, 35.5015, 22.4769, 1.95346e-05, 2.90631e-05,2009,1,11,51.9506,0.000282245,0,288.176,98955.7,81.4579,3.32644,382.531,30,2.86208e-05,4.27088e-05,2.89405e-05,1.37683e-05,-3.19645e-07,-1.4088e-05,1.4088e-05,0,4.86165,33.1281,10.7321,10.7321,31.8463,7.39356,4.6371,0.19346,1664.32,0.592465,2.15231e-05,0,0,2.15231e-05,0,0,0,0.298218,-6.41328,31.8463,382.531,393.143,51.9506,9.49176,0.302909,0.593554,17.1746,21.0974
2009, 1, 12, 31.4935, 35.6186, -16.5386, 62.7454, 22.4106, 3.44137e-05, 1.93106e-05,2009,1,12,151.427,0,0,279.101,99335.9,55.174,2.25217,278.31,30,3.11975e-05,3.26354e-05,2.09234e-05,1.1712e-05,1.02741e-05,-1.43785e-06,1.43785e-06,0,4.86085,21.4273,68.0042,68.0042,50.9333,12.2838,9.23645,0.194205,1670.4,0.548973,2.18062e-05,0,0,2.18062e-05,0,0,0,0.300317,-35.3686,50.9333,278.31,352.385,151.427,26.4192,0.587478,1.08527,31.4026,-0.093002
2009, 1, 13, 10.7185, 28.8324, -9999, 48.9416, -9999, 2.6226e-05, 2.32919e-05,2009,1,13,126.078,0,0,281.479,99108.9,50.6205,1.83017,301.085,30,3.59553e-05,3.37736e-05,2.24214e-05,1.13522e-05,1.35339e-05,2.18174e-06,-2.18174e-06,0,4.86003,24.1069,34.3194,34.3194,44.7585,15.5975,8.50944,0.193899,1667.77,0.549502,2.18027e-05,0,0,2.18027e-05,0,0,0,0.294931,-15.9967,44.7585,301.085,359.648,126.078,22.7559,0.60558,0.880891,25.4887,-2.6436e-12
2009, 1, 14, 33.4219, 26.8301, -9999, 66.5524, 20.0044, 2.14757e-05, 2.02255e-05,2009,1,14,179.777,0,0,279.452,99367.7,41.9393,2.26118,252.592,30,3.25404e-05,3.10018e-05,2.01282e-05,1.08735e-05,1.24122e-05,1.53864e-06,-1.53864e-06,0,4.85918,22.6823,61.7616,61.7616,53.7004,13.869,8.93773,0.193584,1665.06,0.553699,2.17754e-05,0,0,2.17754e-05,0,0,0,0.292007,-27.5584,53.7004,252.592,346.535,179.777,32.1335,0.621335,1.03479,29.9418,-0.12439
2009, 1, 15, 19.3774, 34.0013, -9999, 59.8667, 19.8935, 2.92642e-05, 1.96611e-05,2009,1,15,154.832,0,0,279.852,99714.1,37.1636,2.43382,266.715,30,3.76763e-05,3.12648e-05,2.07055e-05,1.05593e-05,1.69708e-05,6.41148e-06,-6.41148e-06,0,4.85831,25.7631,40.5551,40.5551,46.927,16.8302,8.93285,0.193271,1662.36,0.559168,2.17398e-05,0,0,2.17398e-05,0,0,0,0.289327,-20.7695,46.927,266.715,346.99,154.832,27.6304,0.646028,0.855987,24.7682,6.4515e-13
2009, 1, 16, 64.8531, 26.6508, -9999, 78.8393, 19.795, 6.57861e-06, 1.40985e-05,2009,1,16,180.617,0,0,274.485,100281,24.7829,2.7642,244.78,30,2.17502e-05,2.67223e-05,1.68372e-05,9.88514e-06,4.91301e-06,-4.97213e-06,4.97213e-06,0,4.85743,16.511,96.433,96.433,62.3457,7.72157,8.7894,0.192957,1659.67,0.565046,2.17015e-05,0,0,2.17015e-05,0,0,0,0.286587,-43.1621,62.3457,244.78,330.704,180.617,32.3473,0.652614,1.01508,29.3716,-2.34958e-05
2009, 1, 17, 38.6833, 16.4759, -9999, 77.0236, 19.7285, 1.9402e-05, 1.51159e-05,2009,1,17,174.464,0,0,274.601,100111,35.6248,1.63666,244.905,30,3.05003e-05,2.64345e-05,1.71153e-05,9.31921e-06,1.3385e-05,4.06577e-06,-4.06577e-06,0,4.85651,20.015,65.2145,65.2145,61.3009,12.6264,7.40773,0.192673,1657.22,0.570728,2.16646e-05,0,0,2.16646e-05,0,0,0,0.28403,-27.5212,61.3009,244.905,327.037,174.464,31.0308,0.574613,1.0034,29.0337,-0.0191145
2009, 1, 18, -2.21093, 21.784, -9999, 32.8202, 19.9565, 2.2442e-05, 2.31615e-05,2009,1,18,67.1719,8.52546e-05,0,282.429,99147.9,55.8344,2.73359,331.166,30,3.51118e-05,3.27764e-05,2.25372e-05,1.02392e-05,1.25746e-05,2.33542e-06,-2.33542e-06,0,4.85557,26.9107,-8.36128,-8.36128,26.8464,7.7208,4.23325,0.192569,1656.44,0.576487,2.16271e-05,0,0,2.16271e-05,0,0,0,0.282244,1.38452,26.8464,331.166,358.51,67.1719,12.9811,0.401978,0.344571,9.97023,14.9567
2009, 1, 19, -6.1462, 31.0778, -9999, 18.8761, 20.4167, 2.77804e-05, 2.35168e-05,2009,1,19,88.6523,0,0,282.702,98286.5,56.1245,2.25818,298.423,30,3.66308e-05,3.29204e-05,2.2249e-05,1.06713e-05,1.43818e-05,3.71045e-06,-3.71045e-06,0,4.8546,23.1905,5.81899,5.81899,16.5066,13.1202,5.5806,0.192889,1659.17,0.574606,2.16393e-05,0,0,2.16393e-05,0,0,0,0.288951,-10.5621,16.5066,298.423,354.733,88.6523,15.8355,0.342011,0.391595,11.3309,4.48974
2009, 1, 20, 46.9402, 35.1369, -9999, 78.9159, 20.1156, 1.16541e-05, 1.59977e-05,2009,1,20,187.37,0,0,275.901,98376,42.258,4.22738,245.536,30,2.53893e-05,2.79292e-05,1.80759e-05,9.85328e-06,7.3134e-06,-2.53989e-06,2.53989e-06,0,4.85362,16.4069,90.9054,90.9054,63.725,8.80108,7.62438,0.192598,1656.58,0.574301,2.16413e-05,0,0,2.16413e-05,0,0,0,0.284087,-35.6097,63.725,245.536,335.794,187.37,33.3867,0.585342,0.875376,25.3292,-0.0185444
2009, 1, 21, 50.439, 19.6083, -9999, 74.0819, 19.944, 8.0345e-06, 1.15311e-05,2009,1,21,190.255,0,0,273.218,99359.4,44.7592,2.40785,225.322,30,2.64987e-05,2.47343e-05,1.57725e-05,8.96177e-06,1.07262e-05,1.76441e-06,-1.76441e-06,0,4.85261,15.4537,79.8439,79.8439,62.2713,9.18404,6.41279,0.192318,1654.17,0.578653,2.1613e-05,0,0,2.1613e-05,0,0,0,0.280863,-33.4327,62.2713,225.322,319.437,190.255,33.8686,0.476768,0.91538,26.4867,-0.143163
2009, 1, 22, 29.6794, 23.0915, -9999, 83.9404, 19.8498, 2.78335e-05, 1.85076e-05,2009,1,22,187.189,0,0,277.53,99477.1,42.0456,1.97049,250.612,30,4.21226e-05,2.89462e-05,1.97512e-05,9.19502e-06,2.23714e-05,1.31764e-05,-1.31764e-05,0,4.85157,23.6059,46.5116,46.5116,68.7375,17.417,6.30771,0.192031,1651.7,0.59786,2.14879e-05,0,0,2.14879e-05,0,0,0,0.277906,-7.45836,68.7375,250.612,335.715,187.189,33.3479,0.587676,0.932469,26.9812,-0.118748
2009, 1, 23, 15.7869, 27.2468, -9999, 82.46, 19.7873, 3.36113e-05, 2.88857e-05,2009,1,23,169.743,0,0,284.293,99381.2,61.6751,2.69398,297.758,30,5.49149e-05,3.65029e-05,2.63539e-05,1.0149e-05,2.8561e-05,1.8412e-05,-1.84107e-05,0,4.85053,28.2192,20.0489,20.0489,71.7959,24.334,4.31948,0.191718,1649.02,0.620363,2.13414e-05,0,0,2.13414e-05,0,0,0,0.274909,15.707,71.7959,297.758,365.853,169.743,29.8521,0.610099,0.812218,23.5017,-0.434305
2009, 1, 24, -8.66708, 11.014, -9999, 17.8773, 19.7248, 2.43225e-05, 2.95491e-05,2009,1,24,48.1522,6.61459e-06,0,287.938,99176,74.3236,2.54694,362.17,30,3.63812e-05,3.97386e-05,2.86622e-05,1.10763e-05,7.71896e-06,-3.35736e-06,3.36623e-06,0,4.84949,12.5225,-3.2626,-3.2626,18.088,9.8203,2.13624,0.191406,1646.34,0.637107,2.12324e-05,0,0,2.12324e-05,0,0,0,0.272896,9.06238,18.088,362.17,383.655,48.1522,8.57919,0.284925,0.149707,4.33179,0.565984
2009, 1, 25, 7.08332, 36.103, -9999, 38.5747, 19.8317, 2.29747e-05, 2.95053e-05,2009,1,25,44.0473,1.10243e-05,0,285.326,99241.7,72.2292,1.37471,376.368,30,2.97375e-05,3.83512e-05,2.70022e-05,1.1349e-05,2.7353e-06,-8.61369e-06,8.61464e-06,0,4.84846,29.0638,7.60342,7.60342,33.0008,8.80313,4.07699,0.191253,1645.3,0.654017,2.11224e-05,0,0,2.11224e-05,0,0,0,0.272704,0.0533274,33.0008,376.368,379.462,44.0473,7.9525,0.380642,0.570871,16.5183,16.1836
2009, 1, 26, 29.9829, 41.5322, -9999, 105.568, 19.7689, 3.85336e-05, 3.6306e-05,2009,1,26,149.797,1.62553e-08,0,287.617,99451.8,72.4716,1.21601,360.233,30,5.21524e-05,4.29554e-05,3.12553e-05,1.17e-05,2.08971e-05,9.19702e-06,-9.1854e-06,0,4.8474,25.4376,35.946,35.946,90.5271,20.9602,4.52338,0.19098,1642.67,0.670406,2.10157e-05,0,0,2.10157e-05,0,0,0,0.271399,22.8593,90.5271,360.233,392.881,149.797,26.6219,0.699357,1.27138,36.7875,-0.0460311
2009, 1, 27, 14.9619, 38.7793, -9999, 88.8106, 19.6842, 4.86029e-05, 3.74542e-05,2009,1,27,150.673,0,0,289.137,99527.6,71.9498,2.19573,348.58,30,5.24933e-05,4.49709e-05,3.23172e-05,1.26537e-05,2.01761e-05,7.52246e-06,-7.48517e-06,0,4.84635,27.6429,31.1373,31.1373,75.4796,22.5141,5.12241,0.190664,1639.96,0.692202,2.08738e-05,0,0,2.08738e-05,0,0,0,0.269229,14.9827,75.4796,348.58,396.948,150.673,26.8244,0.671508,1.06969,30.9518,0.00641662
2009, 1, 28, -9999, -9999, -9999, -9999, 20.1335, -9999, -9999,2009,1,28,85.0898,7.34956e-05,0,290.311,99002.1,81.9091,2.88508,369.864,30,4.36664e-05,4.58658e-05,3.24192e-05,1.34466e-05,1.12471e-05,-2.19941e-06,2.2091e-06,0,4.84531,37.4183,-2.78914,-2.78914,40.6865,10.7808,3.14719,0.190579,1639.33,0.719474,2.06963e-05,0,0,2.06963e-05,0,0,0,0.268489,8.05184,40.6865,369.864,399.468,85.0898,14.7993,0.318416,0.561192,16.2382,23.4904
2009, 1, 29, 39.2883, 38.7341, -9999, 113.781, 20.3802, 3.01188e-05, 2.50223e-05,2009,1,29,170.61,0,0,284.993,98921.9,61.611,2.15706,335.314,30,4.56668e-05,4.20919e-05,2.89786e-05,1.31133e-05,1.66882e-05,3.57489e-06,-3.57441e-06,0,4.84428,29.7741,72.838,72.838,90.6882,20.6844,9.08965,0.190721,1640.43,0.72821,2.06394e-05,0,0,2.06394e-05,0,0,0,0.27431,-6.94283,90.6882,335.314,385.009,170.61,30.2268,0.85393,1.53535,44.4256,4.85792e-07
2009, 1, 30, 30.3024, 35.3483, -9999, -9999, 20.0269, 3.03383e-05, 2.12067e-05,2009,1,30,190.293,0,0,281.931,99213,38.9025,3.06329,287.363,30,4.45024e-05,3.68323e-05,2.49054e-05,1.19269e-05,1.9597e-05,7.67004e-06,-7.6295e-06,0,4.84326,32.8298,68.4096,68.4096,78.9763,22.458,10.3718,0.190388,1637.58,0.73476,2.05968e-05,0,0,2.05968e-05,0,0,0,0.26976,-19.8126,78.9763,287.363,365.154,190.293,33.5253,0.898321,1.26469,36.5942,-1.46946e-15
2009, 1, 31, 29.163, 34.919, -9999, -9999, 19.8256, 3.24196e-05, 2.13941e-05,2009,1,31,192.755,0,0,280.347,99523.4,36.2667,2.14501,270.074,30,4.75668e-05,3.52076e-05,2.40506e-05,1.11571e-05,2.35162e-05,1.23591e-05,-1.22863e-05,0,4.84223,33.1203,55.5909,55.5909,72.1355,23.8431,9.27727,0.19005,1634.66,0.758161,2.04445e-05,0,0,2.04445e-05,0,0,0,0.266229,-17.4355,72.1355,270.074,356.608,192.755,34.0863,0.857058,1.19631,34.6154,-4.82764e-12
2009, 2, 1, 18.4461, 35.2313, -9999, -9999, 19.7133, 3.23148e-05, 2.60255e-05,2009,2,1,163.197,0,0,281.973,99432.3,45.1619,2.35643,294.453,30,4.8806e-05,3.68044e-05,2.56945e-05,1.111e-05,2.31115e-05,1.20015e-05,-1.18915e-05,0,4.8412,32.747,37.5759,37.5759,65.3988,24.8704,7.87661,0.189713,1631.77,0.791513,2.02274e-05,0,0,2.02274e-05,0,0,0,0.263448,-7.77599,65.3988,294.453,363.666,163.197,28.5846,0.814384,1.01287,29.3077,4.73102e-12
2009, 2, 2, -13.8116, 21.2203, -9999, -9999, 19.631, 1.20326e-05, 2.48105e-05,2009,2,2,67.4302,5.14468e-06,0,283.745,98930.2,63.3879,1.85246,331.636,30,3.61285e-05,3.63179e-05,2.50671e-05,1.12509e-05,1.10615e-05,-1.89411e-07,3.0572e-07,0,4.84017,20.081,12.106,12.106,19.1133,11.4065,5.18648,0.189397,1629.06,0.82396,2.00162e-05,0,0,2.00162e-05,0,0,0,0.261139,-10.7448,19.1133,331.636,368.037,67.4302,11.9157,0.405054,0.466884,13.5094,3.48804
2009, 2, 3, 27.368, 39.3221, -9999, -9999, 19.5933, 3.04248e-05, 1.99755e-05,2009,2,3,199.251,3.67477e-06,0,281.274,99062.5,43.5332,3.82435,288.364,30,4.43421e-05,3.60096e-05,2.4967e-05,1.10425e-05,1.93751e-05,8.33254e-06,-8.14632e-06,0,4.83914,42.9068,59.534,59.534,89.7397,22.6876,8.40678,0.189144,1626.92,0.84938,1.98508e-05,0,0,1.98508e-05,0,0,0,0.259578,-10.7391,89.7397,288.364,362.637,199.251,35.2381,0.844449,1.16101,33.5942,11.8125
2009, 2, 4, 19.0754, 35.6768, -9999, -9999, 19.5058, 2.64702e-05, 1.46059e-05,2009,2,4,207.199,0,0,276.834,99640.1,31.3415,4.4764,244.941,30,3.01808e-05,2.98817e-05,1.97176e-05,1.01641e-05,1.04632e-05,2.99109e-07,-5.35916e-08,0,4.83808,19.9021,96.6463,96.6463,74.4368,11.7034,8.19892,0.188829,1624.17,0.867134,1.97352e-05,0,0,1.97352e-05,0,0,0,0.257528,-35.7138,74.4368,244.941,341.013,207.199,36.6903,0.733597,0.979429,28.34,-0.000214559
2009, 2, 5, 23.7513, 35.4649, -9999, -9999, 19.4519, 2.78594e-05, 1.40535e-05,2009,2,5,212.819,0,0,274.64,100278,36.7368,2.15211,236.269,30,3.5299e-05,2.79006e-05,1.84975e-05,9.40311e-06,1.68015e-05,7.39842e-06,-7.2339e-06,0,4.83702,22.1585,84.9548,84.9548,81.3308,15.2434,6.94187,0.188552,1621.78,0.879919,1.9652e-05,0,0,1.9652e-05,0,0,0,0.256093,-26.8864,81.3308,236.269,329.696,212.819,38.0612,0.649274,1.13656,32.8867,-0.026769
2009, 2, 6, 27.4393, 23.2739, -9999, 96.2488, 19.4317, 2.83318e-05, 2.16186e-05,2009,2,6,198.115,0,0,279.414,100160,24.6016,1.7116,261.456,30,4.78788e-05,3.2697e-05,2.30005e-05,9.69656e-06,2.48783e-05,1.51817e-05,-1.501e-05,0,4.83594,32.79,43.9487,43.9487,78.7293,25.044,7.76313,0.188255,1619.23,0.895293,1.95519e-05,0,0,1.95519e-05,0,0,0,0.254707,-3.99744,78.7293,261.456,345.598,198.115,35.2442,0.825099,1.12268,32.4849,-0.0171402
2009, 2, 7, 20.8797, 27.1766, -9999, 102.975, 19.4017, 3.48701e-05, 3.04178e-05,2009,2,7,209.848,0,0,284.029,100074,41.0107,1.83958,279.12,30,5.65763e-05,3.85561e-05,2.81357e-05,1.04204e-05,2.84407e-05,1.80202e-05,-1.78242e-05,0,4.83486,38.4396,34.17,34.17,86.2484,31.455,7.11219,0.187923,1616.37,0.913841,1.94312e-05,0,0,1.94312e-05,0,0,0,0.253002,9.27456,86.2484,279.12,365.191,209.848,37.5287,0.873996,1.20847,34.9674,-0.127572
2009, 2, 8, 14.0952, 28.6342, -9999, 102.431, 19.3579, 3.80886e-05, 3.23639e-05,2009,2,8,202.82,0,0,286.477,99920.8,55.5323,1.68445,299.353,30,6.17852e-05,4.32475e-05,3.197e-05,1.12774e-05,2.98152e-05,1.85378e-05,-1.83334e-05,0,4.8338,36.3183,35.2233,35.2233,88.1954,30.5036,5.80229,0.187576,1613.4,0.936351,1.92848e-05,0,0,1.92848e-05,0,0,0,0.251325,13.9647,88.1954,299.353,378.944,202.82,35.0337,0.774461,1.27975,37.0299,0.0123952
2009, 2, 9, 18.1243, 36.5466, -9999, 90.7272, 19.31, 4.03328e-05, 3.52983e-05,2009,2,9,181.752,0,0,288.004,99629.2,57.8057,1.8129,315.208,30,6.05283e-05,4.61247e-05,3.40433e-05,1.20814e-05,2.64851e-05,1.44037e-05,-1.4176e-05,0,4.83277,38.3282,27.1273,27.1273,77.6363,32.0614,6.25786,0.187237,1610.48,0.963121,1.91106e-05,0,0,1.91106e-05,0,0,0,0.249821,11.3507,77.6363,315.208,387.68,181.752,31.6434,0.795282,1.1794,34.1262,0.00892824
2009, 2, 10, 14.7227, 32.962, -9999, 96.1201, 19.2556, 4.10486e-05, 3.99136e-05,2009,2,10,191.105,0,0,288.359,99470.8,55.6093,2.74018,314.474,30,6.11204e-05,4.73846e-05,3.50663e-05,1.23182e-05,2.6054e-05,1.37358e-05,-1.34317e-05,0,4.83175,39.875,32.1824,32.1824,82.6293,32.5393,7.31916,0.186888,1607.48,0.993655,1.89118e-05,0,0,1.89118e-05,0,0,0,0.248231,10.1425,82.6293,314.474,390.089,191.105,32.8606,0.882247,1.19047,34.4465,0.0166362
2009, 2, 11, -8.69863, 21.8108, -9999, 47.9029, 19.2087, 3.10939e-05, 4.35171e-05,2009,2,11,95.4094,0,0,291.103,99087.5,65.5261,3.54287,367.617,30,4.88339e-05,4.89807e-05,3.61935e-05,1.27871e-05,1.26404e-05,-1.46748e-07,5.09807e-07,0,4.83075,24.928,2.64279,2.64279,42.3825,20.1141,4.81388,0.186549,1604.56,1.02839,1.86858e-05,0,0,1.86858e-05,0,0,0,0.2467,12.5599,42.3825,367.617,404.026,95.4094,16.6179,0.634431,0.49702,14.3814,4.88009e-10
2009, 2, 12, 32.2402, 49.6055, 9.2104, 113.242, 19.1667, 4.16954e-05, 3.7271e-05,2009,2,12,219.225,0,0,290.893,99163.5,62.4466,2.52159,325.101,30,6.09824e-05,5.16778e-05,3.84564e-05,1.32215e-05,2.25261e-05,9.30463e-06,-9.139e-06,0,4.82977,44.3828,42.9344,42.9344,101.275,36.8635,7.51927,0.186253,1602.04,1.06528,1.84457e-05,0,0,1.84457e-05,0,0,0,0.245561,15.7642,101.275,325.101,405.25,219.225,37.8003,0.959915,1.54204,44.6193,-2.85341e-10
2009, 2, 13, 17.8676, 41.8932, -1.69894, 93.1722, 19.0968, 4.686e-05, 3.58069e-05,2009,2,13,192.569,0,0,287.919,99202.1,36.9843,1.55253,305.77,30,5.58586e-05,4.60709e-05,3.35085e-05,1.25624e-05,2.23501e-05,9.78771e-06,-9.51943e-06,0,4.8288,46.5685,33.0803,33.0803,77.3878,36.2562,10.3123,0.18588,1598.81,1.10337,1.81978e-05,0,0,1.81978e-05,0,0,0,0.243607,-1.95103,77.3878,305.77,387.903,192.569,33.0494,1.14056,1.45077,41.9784,-9.80955e-11
2009, 2, 14, -8.28559, 24.0779, -1.73227, 20.7704, 22.016, 1.08708e-05, 3.04298e-05,2009,2,14,26.6224,0.000555671,0,286.676,98827.6,78.0359,2.09118,382.878,30,2.59747e-05,4.21208e-05,2.72232e-05,1.48977e-05,-1.2485e-06,-1.61462e-05,1.61819e-05,0,4.82786,41.0301,0.453456,0.453456,19.2879,3.69461,10.6504,0.189244,1628.18,1.09376,1.82603e-05,0,0,1.82603e-05,0,0,0,0.295314,-17.5611,19.2879,382.878,385.463,26.6224,4.74959,0.268803,0.61509,17.7977,26.6851
2009, 2, 15, 1.20447, 32.9163, 1.81752, 51.4303, 21.2783, 1.77692e-05, 3.09826e-05,2009,2,15,67.2443,1.17593e-05,0,286.591,98881.8,78.8811,1.22841,374.172,30,3.7557e-05,4.3387e-05,2.9148e-05,1.4239e-05,8.40896e-06,-5.83e-06,5.83e-06,0,4.82692,37.0413,10.1676,10.1676,44.2195,9.13051,4.92262,0.190753,1641.04,0.854021,1.98206e-05,0,0,1.98206e-05,0,0,0,0.293246,-2.33015,44.2195,374.172,385.883,67.2443,11.3143,0.311153,0.851614,24.6416,22.9882
2009, 2, 16, 40.9837, 68.3342, -5.76152, 127.643, 20.6815, 4.21857e-05, 2.41093e-05,2009,2,16,231.098,0,0,283.857,99257.3,52.2707,2.66989,293.903,30,5.14818e-05,4.25052e-05,2.91723e-05,1.33329e-05,2.23096e-05,8.97668e-06,-8.97617e-06,0,4.82596,35.7057,82.3433,82.3433,110.428,25.7007,10.0263,0.190519,1638.7,0.771264,2.03592e-05,0,0,2.03592e-05,0,0,0,0.276192,-6.48464,110.428,293.903,375.28,231.098,39.2928,0.872269,1.6721,48.3825,-0.0212894
2009, 2, 17, 17.0977, 43.0802, -11.8277, 99.9995, 20.3354, 3.83903e-05, 2.72468e-05,2009,2,17,204.218,0,0,282.595,99479.2,35.9015,1.9583,279.503,30,5.11936e-05,4.00881e-05,2.75816e-05,1.25065e-05,2.36121e-05,1.11056e-05,-1.10713e-05,0,4.82499,39.2035,57.0199,57.0199,84.7361,28.589,10.6147,0.190162,1635.63,0.765626,2.03959e-05,0,0,2.03959e-05,0,0,0,0.269,-12.7264,84.7361,279.503,364.679,204.218,34.3057,0.934716,1.44323,41.7603,-0.000103726
